ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Gender,Married,Dependents,Education,Self_Employed,Credit_History,Property_Area,Loan_Status
-0.3233024762630428,-0.12697093286475275,-0.21101723447966456,0.2732312961117544,Male,Yes,3+,Graduate,No,0.0,Semiurban,N
0.3904841728640869,-0.5544873301529852,1.1216334387407947,0.2732312961117544,Male,Yes,1,Graduate,Yes,1.0,Urban,Y
0.04907233518198032,-0.5544873301529852,-0.18721990102929922,0.2732312961117544,Male,Yes,3+,Not Graduate,Yes,1.0,Rural,Y
-0.36540556757028914,0.478734298813215,-0.1039292339530205,0.2732312961117544,Male,Yes,0,Graduate,No,1.0,Urban,Y
-0.254495867901006,-0.21828843532551923,-0.5441799027847793,0.2732312961117544,Male,Yes,3+,Not Graduate,No,1.0,Semiurban,Y
-0.8606493225189494,0.061136281942069534,-0.12772656740338584,0.2732312961117544,Male,Yes,0,Graduate,No,1.0,Rural,N
-0.2746463746356025,0.052585953996304884,-0.17532123430411653,0.2732312961117544,Male,Yes,0,Graduate,No,1.0,Semiurban,Y
-0.06609682119542894,-0.5544873301529852,-0.8773425710898942,0.2732312961117544,Male,Yes,2,Graduate,No,0.0,Semiurban,N
-0.1835595311849061,0.26052992963730115,-0.22291590120484722,0.2732312961117544,Female,Yes,2,Graduate,No,1.0,Semiurban,Y
-0.521367213190906,-0.5544873301529852,-1.0201265717920862,0.2732312961117544,Male,Yes,0,Graduate,No,0.0,Urban,N
-0.22844765187823488,0.032749193162130895,-0.35380123518185663,0.2732312961117544,Male,Yes,2,Graduate,No,1.0,Semiurban,Y
-0.39849826968726876,0.40007128171218026,-0.020638566876741805,0.2732312961117544,Male,No,0,Graduate,No,1.0,Semiurban,Y
0.35624469394107333,-0.2090540811440934,0.34822010160392103,0.2732312961117544,Male,Yes,0,Graduate,No,1.0,Semiurban,Y
0.13868475131063304,-0.5544873301529852,-0.21101723447966456,0.2732312961117544,Male,Yes,0,Graduate,No,1.0,Semiurban,Y
-0.3527910227039157,-0.5544873301529852,0.28872676797800767,0.2732312961117544,Male,Yes,0,Graduate,No,1.0,Rural,N
-0.10951051456671408,-0.5544873301529852,-0.09203056722783784,0.2732312961117544,Male,Yes,0,Not Graduate,Yes,1.0,Urban,N
0.13868475131063304,0.025224904569858004,0.7646734369853145,0.2732312961117544,Male,Yes,2,Graduate,No,1.0,Semiurban,Y
-0.10574253363260254,-0.5544873301529852,0.1459427672758156,2.1372759162519452,Male,Yes,0,Graduate,No,1.0,Semiurban,Y
0.1632585400113605,-0.5544873301529852,0.6456867697334878,0.2732312961117544,Male,No,0,Graduate,Yes,1.0,Rural,Y
-0.4771343935295966,0.14800761387103836,-0.4965852358840487,0.2732312961117544,Male,Yes,1,Graduate,No,1.0,Semiurban,Y
-0.2764484524736558,-0.5544873301529852,-1.2343025728453743,-2.5228356340985316,Male,Yes,0,Graduate,No,1.0,Rural,Y
-0.36278436344221154,0.33406274997087715,-0.3062065682811259,0.2732312961117544,Male,No,0,Not Graduate,No,1.0,Rural,Y
0.47993276373473476,-0.5544873301529852,1.5975801077481016,0.2732312961117544,Female,No,0,Graduate,No,1.0,Semiurban,Y
-0.3683544222143764,0.05395400646762723,-0.0682332337774725,0.2732312961117544,Male,Yes,1,Graduate,No,1.0,Semiurban,Y
0.015815807806995857,-0.1235508016864469,0.28872676797800767,0.2732312961117544,Male,Yes,1,Graduate,No,1.0,Rural,Y
0.056116821276188854,-0.5544873301529852,1.3001134396185348,0.2732312961117544,Male,Yes,0,Graduate,No,1.0,Urban,N
-0.3178962427488828,-0.5544873301529852,-0.2824092348307606,0.2732312961117544,Female,No,0,Graduate,Yes,1.0,Urban,Y
-0.26072122770519024,-0.5544873301529852,-0.4013959020825873,0.2732312961117544,Female,No,1,Graduate,No,1.0,Rural,Y
-0.3421423809336005,-0.5544873301529852,-0.59177456968551,0.2732312961117544,Male,Yes,1,Graduate,No,1.0,Semiurban,Y
0.06807606511054287,1.1555782589999446,-0.3062065682811259,0.2732312961117544,Male,Yes,2,Graduate,No,1.0,Rural,Y
-0.47402171362750445,0.12372468250506677,-0.0682332337774725,-2.5228356340985316,Male,Yes,1,Not Graduate,No,1.0,Urban,N
-0.3994812212352979,1.3953294545991854,0.11024676710026758,-4.386880254238722,Male,No,0,Graduate,No,1.0,Urban,Y
0.13868475131063304,-0.10987027697322346,-0.448990568983318,0.2732312961117544,Male,Yes,2,Graduate,Yes,1.0,Rural,Y
-0.3272342824551592,0.956184611304713,-0.2705105681055779,0.2732312961117544,Male,Yes,0,Not Graduate,No,1.0,Semiurban,Y
0.10591969970966313,0.9274555094069438,-0.3062065682811259,-2.5228356340985316,Male,No,0,Graduate,Yes,1.0,Urban,N
0.7043733672013787,-0.5544873301529852,-0.4013959020825873,0.2732312961117544,Male,Yes,2,Graduate,No,1.0,Urban,Y
0.1973341936763692,-0.5544873301529852,-0.1039292339530205,-2.5228356340985316,Male,Yes,1,Not Graduate,No,1.0,Urban,Y
-0.4130787176497004,0.07584284600878473,-0.2705105681055779,2.1372759162519452,Male,Yes,1,Graduate,No,1.0,Semiurban,Y
-0.588863219488904,0.08439317395454939,-0.6631665700366061,0.2732312961117544,Male,Yes,0,Graduate,No,1.0,Urban,Y
-0.6119625808675878,0.7759436982079941,0.6575854364586705,0.2732312961117544,Male,Yes,0,Not Graduate,No,0.0,Semiurban,N
-0.32379395203705735,-0.5544873301529852,-0.09203056722783784,0.2732312961117544,Female,No,2,Graduate,No,1.0,Urban,N
-0.4620624697931504,0.1866550961858946,-0.4965852358840487,0.2732312961117544,Male,No,0,Not Graduate,Yes,1.0,Rural,Y
-0.44928409966877214,1.8741478195620058,1.585681441022919,-2.5228356340985316,Male,Yes,1,Not Graduate,No,1.0,Semiurban,Y
1.7769373313591288,-0.5544873301529852,0.5504974359320265,0.2732312961117544,Male,No,0,Graduate,Yes,0.0,Urban,N
-0.3801498407907256,-0.5544873301529852,1.3001134396185348,0.2732312961117544,Female,No,3+,Graduate,No,1.0,Rural,Y
0.10510057341963888,-0.5544873301529852,-0.36569990190703927,0.2732312961117544,Male,No,0,Not Graduate,No,0.0,Rural,N
-0.025140506694216542,-0.5544873301529852,-0.6155719031358754,0.2732312961117544,Male,Yes,3+,Graduate,No,1.0,Urban,N
1.5202231520655296,0.16374021729124533,1.8831481091524858,0.2732312961117544,Male,Yes,0,Graduate,No,1.0,Rural,N
-0.07740076399776356,-0.5544873301529852,-0.21101723447966456,0.2732312961117544,Male,Yes,3+,Not Graduate,No,1.0,Semiurban,N
0.11132593322382317,0.8990684206270051,2.1925134440072354,0.2732312961117544,Male,Yes,1,Graduate,No,1.0,Urban,Y
-0.5477430797296867,0.2010196471347792,-0.13962523412856853,0.2732312961117544,Male,No,0,Graduate,No,1.0,Semiurban,Y
-0.31494738810479544,-0.5544873301529852,0.11024676710026758,-4.759689178266761,Female,No,1,Graduate,No,1.0,Semiurban,N
0.29431874641524014,-0.5544873301529852,-0.3062065682811259,0.2732312961117544,Female,No,0,Graduate,No,1.0,Rural,Y
-0.03890182836662391,-0.5544873301529852,-0.21101723447966456,0.2732312961117544,Male,No,0,Graduate,Yes,1.0,Semiurban,Y
-0.2143586796898178,0.6244318870090446,0.0626521001995369,0.2732312961117544,Male,No,0,Graduate,No,1.0,Rural,Y
-0.11393379653284502,-0.08011513572196248,0.05075343347435422,0.2732312961117544,Male,Yes,2,Graduate,No,1.0,Semiurban,Y
-0.17536826828466362,0.06489842623820598,0.16974010072618095,0.2732312961117544,Male,Yes,3+,Graduate,No,0.0,Urban,Y
-0.325268379359101,-0.5544873301529852,-0.12772656740338584,0.2732312961117544,Female,No,0,Graduate,No,1.0,Rural,N
-0.41406166919772946,-0.0209468663372711,-0.6631665700366061,0.2732312961117544,Female,No,1,Graduate,No,1.0,Urban,Y
-0.35492075105797877,-0.5544873301529852,-1.3770865735475664,0.2732312961117544,Female,No,0,Graduate,No,1.0,Urban,Y
0.9407732145023766,-0.5544873301529852,-0.11582790067820319,0.2732312961117544,Male,Yes,0,Graduate,No,1.0,Urban,Y
-0.421106155291938,0.08063102965841293,-0.2348145679300299,0.2732312961117544,Male,No,0,Graduate,No,1.0,Rural,Y
-0.456000935246971,0.2058078307844074,0.05075343347435422,0.2732312961117544,Male,Yes,0,Graduate,No,1.0,Semiurban,Y
-0.24630460500076348,-0.5544873301529852,-0.6631665700366061,0.2732312961117544,Male,Yes,2,Graduate,No,1.0,Semiurban,Y
-0.4347036517063405,0.07550083289095415,-0.36569990190703927,0.2732312961117544,Male,Yes,1,Graduate,No,1.0,Semiurban,Y
-0.23106885600631247,0.5652636176243533,0.7289774368097666,0.2732312961117544,Male,Yes,0,Graduate,No,1.0,Semiurban,Y
-0.37687333563062864,-0.10987027697322346,-0.7821532372884328,0.2732312961117544,Male,Yes,0,Graduate,No,1.0,Urban,Y
1.5038406262650446,-0.5544873301529852,3.4537721168765985,0.2732312961117544,Male,Yes,0,Graduate,No,1.0,Semiurban,Y
-0.21353955339979358,-0.5544873301529852,-0.25861190138039525,0.2732312961117544,Female,Yes,0,Not Graduate,No,1.0,Rural,Y
-0.2212393405260215,0.27523649370401637,0.1459427672758156,0.2732312961117544,Male,No,1,Not Graduate,Yes,0.0,Urban,N
-0.24188132303463256,-0.2808768358885165,-0.4013959020825873,0.2732312961117544,Male,Yes,0,Graduate,No,1.0,Semiurban,Y
-0.5082611925505179,-0.21733080276815359,-0.8059505707387982,-2.5228356340985316,Male,Yes,2,Graduate,No,1.0,Urban,Y
-0.5885355689728943,0.015306524152771011,-1.0915185721431824,0.2732312961117544,Female,No,0,Graduate,No,1.0,Urban,Y
2.5005534959665496,-0.5544873301529852,-0.1991185677544819,0.2732312961117544,Male,Yes,0,Graduate,No,1.0,Rural,N
-0.3678629464403619,0.48967871858379375,-0.6750652367617888,0.2732312961117544,Male,No,0,Graduate,No,1.0,Rural,Y
-0.45927744040706797,0.032749193162130895,-0.556078569509962,-0.6587910139583409,Female,No,0,Graduate,Yes,1.0,Semiurban,N
-0.278414355569714,0.12953890550818672,-0.3062065682811259,0.2732312961117544,Male,Yes,0,Graduate,No,1.0,Rural,Y
-0.2096077472076772,-0.5544873301529852,-0.36569990190703927,0.2732312961117544,Female,No,0,Graduate,No,1.0,Semiurban,Y
0.672427441890433,-0.5544873301529852,0.4910041023061131,0.2732312961117544,Male,No,0,Graduate,No,1.0,Rural,Y
-0.3814604428547644,0.2718163625257105,-0.08013190050265516,0.2732312961117544,Male,Yes,0,Graduate,No,1.0,Rural,Y
-0.16439197599833869,-0.5544873301529852,-0.22291590120484722,0.2732312961117544,Male,Yes,2,Graduate,No,0.0,Semiurban,N
-0.3686820727303861,-0.0209468663372711,-0.13962523412856853,0.2732312961117544,Male,Yes,2,Graduate,No,1.0,Urban,Y
0.0022183113925933404,-0.5544873301529852,-0.032537233601924474,2.1372759162519452,Female,No,0,Graduate,No,0.0,Urban,N
-0.49482752139412034,0.5857844046941885,0.312524101428373,0.2732312961117544,Male,Yes,0,Graduate,No,1.0,Semiurban,Y
-0.1617707718702611,-0.12697093286475275,-0.42519323553295263,0.2732312961117544,Male,Yes,3+,Graduate,No,1.0,Urban,Y
0.24107553756366404,-0.5544873301529852,0.6456867697334878,0.2732312961117544,Male,Yes,1,Graduate,No,1.0,Semiurban,Y
-0.12081445736904871,-0.5544873301529852,-0.12772656740338584,0.2732312961117544,Female,Yes,1,Graduate,No,1.0,Urban,Y
-0.06609682119542894,0.31456800225453374,0.0626521001995369,2.1372759162519452,Female,No,0,Graduate,No,1.0,Rural,N
-0.5552790415979099,0.44590103950147875,-0.3894972353574046,0.2732312961117544,Male,Yes,1,Graduate,No,1.0,Urban,N
-0.5903376468109477,0.44897915756195406,-0.6274705698610581,0.2732312961117544,Male,Yes,0,Not Graduate,No,0.0,Urban,N
-0.4142254944557343,0.04403562605054023,-0.484686569158866,0.2732312961117544,Male,Yes,0,Not Graduate,No,1.0,Semiurban,Y
-0.06609682119542894,-0.5544873301529852,-0.16342256757893386,0.2732312961117544,Female,No,0,Graduate,No,1.0,Rural,Y
-0.6190070669617963,0.06216232129556129,-0.59177456968551,0.2732312961117544,Male,Yes,1,Graduate,No,1.0,Urban,Y
-0.22992207920027855,0.30054546442347974,-0.0682332337774725,0.2732312961117544,Male,No,0,Graduate,No,1.0,Rural,Y
-0.5575725952099777,-0.5544873301529852,-0.1991185677544819,0.2732312961117544,Male,No,0,Not Graduate,No,1.0,Urban,N
-0.26891249060543276,0.015306524152771011,-0.12772656740338584,0.2732312961117544,Female,No,0,Graduate,No,1.0,Rural,Y
-0.4920424920080379,0.08268310836539645,-0.4965852358840487,0.2732312961117544,Female,No,0,Graduate,No,0.0,Urban,N
2.429453333992445,-0.5544873301529852,3.977313452784636,0.2732312961117544,Male,No,0,Graduate,No,1.0,Rural,N
0.3708251419035049,-0.5544873301529852,0.46720676885574774,0.2732312961117544,Male,Yes,2,Not Graduate,No,1.0,Rural,Y
-0.40734483361953067,-0.5544873301529852,-0.7345585703877021,0.2732312961117544,Female,No,0,Graduate,No,1.0,Semiurban,Y
-0.40570658103948215,0.26805421822957404,-0.41329456880777,0.2732312961117544,Male,No,0,Not Graduate,No,1.0,Semiurban,Y
-0.474513189401519,-0.5544873301529852,-1.067721238692817,0.2732312961117544,Female,No,0,Graduate,No,1.0,Rural,Y
0.056116821276188854,-0.5544873301529852,-0.020638566876741805,-4.014071330210684,Male,Yes,2,Graduate,Yes,1.0,Rural,Y
-0.48008324817368386,0.07584284600878473,0.15784143400099826,0.2732312961117544,Male,Yes,0,Graduate,No,1.0,Rural,N
-0.32838105926119315,0.006414183089175776,-0.41329456880777,-2.5228356340985316,Male,Yes,1,Not Graduate,No,1.0,Urban,Y
-0.27628462721565095,-0.5544873301529852,-0.3062065682811259,0.2732312961117544,Male,Yes,2,Graduate,No,1.0,Semiurban,Y
-0.5480707302456964,0.17536866329748527,-0.6869639034869715,0.2732312961117544,Male,Yes,0,Graduate,No,1.0,Urban,Y
-0.3051178726245045,-0.5544873301529852,-0.4013959020825873,0.2732312961117544,Female,No,1,Graduate,No,1.0,Semiurban,Y
0.753029468828819,-0.5544873301529852,0.11024676710026758,0.2732312961117544,Male,Yes,1,Graduate,Yes,1.0,Rural,N
-0.4920424920080379,0.1866550961858946,-0.36569990190703927,0.2732312961117544,Male,Yes,0,Graduate,No,1.0,Semiurban,Y
-0.17389384096261998,-0.4898468508830045,-0.25861190138039525,0.2732312961117544,Male,Yes,3+,Graduate,No,1.0,Semiurban,Y
-0.29528835714421353,-0.010686472802353523,-0.2348145679300299,0.2732312961117544,Male,Yes,2,Not Graduate,No,1.0,Rural,Y
-0.3665523443763231,0.4664218265713139,-0.16342256757893386,0.2732312961117544,Female,No,0,Graduate,No,1.0,Rural,Y
1.5721557588530668,-0.5544873301529852,1.835553442251755,0.2732312961117544,Male,Yes,3+,Graduate,No,1.0,Rural,Y
0.5344865746503497,1.1497640359968246,2.739852113365638,0.2732312961117544,Male,Yes,1,Graduate,Yes,0.0,Rural,N
-0.07969431760983145,-0.5544873301529852,-0.18721990102929922,0.2732312961117544,Male,No,0,Graduate,No,0.0,Rural,Y
0.06791223985253803,0.18426100436108048,0.45530810213056505,0.2732312961117544,Male,Yes,0,Graduate,Yes,1.0,Semiurban,Y
-0.17536826828466362,0.28378682164978103,-0.42519323553295263,0.2732312961117544,Female,Yes,0,Graduate,No,1.0,Urban,N
-0.4756599662075529,-0.5544873301529852,-0.9368359047158076,0.2732312961117544,Female,No,0,Graduate,No,1.0,Urban,Y
-0.16701318012641628,0.058742190117255434,-0.34190256845667394,0.2732312961117544,Male,No,1,Graduate,No,1.0,Urban,Y
-0.4043959789754433,-0.5544873301529852,-0.5679772362351447,0.2732312961117544,Male,No,0,Graduate,No,1.0,Semiurban,Y
-0.421106155291938,-0.5544873301529852,-0.8892412378150768,0.2732312961117544,Male,No,0,Graduate,No,1.0,Urban,Y
9.490977255033481,-0.5544873301529852,4.096300120036463,-2.5228356340985316,Male,Yes,0,Graduate,No,1.0,Urban,Y
0.7256706507420091,0.07242271483047887,0.4315107686801997,-2.5228356340985316,Male,Yes,1,Graduate,Yes,1.0,Urban,Y
0.016307283581010405,0.9811515689063458,-0.9011399045402595,0.2732312961117544,Male,Yes,0,Graduate,Yes,1.0,Semiurban,Y
-0.025140506694216542,-0.3191823050855421,0.16974010072618095,0.2732312961117544,Male,Yes,1,Graduate,No,1.0,Rural,Y
-0.4756599662075529,1.0187730118677103,0.36011876832910367,0.2732312961117544,Male,Yes,2,Graduate,Yes,1.0,Rural,Y
-0.5854228890708022,-0.5544873301529852,-0.1991185677544819,0.2732312961117544,Female,No,3+,Not Graduate,No,0.0,Urban,N
-0.2037100379195026,-0.5544873301529852,-0.8892412378150768,0.2732312961117544,Female,No,0,Graduate,No,1.0,Semiurban,Y
-0.45157765328084004,-0.01171251215584528,0.3244227681535557,0.2732312961117544,Male,Yes,3+,Not Graduate,No,1.0,Rural,N
-0.49564664768414457,-0.5544873301529852,-1.1867079059446437,0.2732312961117544,Female,No,0,Graduate,No,1.0,Rural,N
-0.13916288626559187,-0.13415320833919506,0.1459427672758156,0.2732312961117544,Male,Yes,1,Not Graduate,No,1.0,Urban,Y
-0.36540556757028914,-0.5544873301529852,-0.8535452376395288,0.2732312961117544,Male,Yes,3+,Not Graduate,No,1.0,Semiurban,Y
-0.4620624697931504,0.2424032343922801,-0.24671323465521258,0.2732312961117544,Male,Yes,2,Graduate,No,1.0,Rural,Y
-0.47582379146555775,0.2861809134745951,0.16974010072618095,0.2732312961117544,Male,Yes,0,Graduate,No,1.0,Semiurban,Y
-0.3080667272685918,0.5502150404398075,0.07455076692471957,0.2732312961117544,Male,Yes,0,Not Graduate,No,0.0,Rural,N
-0.3801498407907256,0.18699710930372518,-0.2348145679300299,0.2732312961117544,Male,Yes,2,Not Graduate,No,1.0,Urban,Y
0.15228224772503557,1.0129587888645903,1.3477081065192655,0.2732312961117544,Male,Yes,0,Graduate,No,1.0,Semiurban,Y
-0.4551818089569467,1.5830946562881771,0.4910041023061131,0.2732312961117544,Male,Yes,0,Graduate,No,1.0,Rural,Y
0.6028017072383719,-0.5544873301529852,0.9788494380386026,0.2732312961117544,Male,Yes,0,Graduate,No,1.0,Semiurban,Y
0.5482478963227571,0.8706813318470665,1.9307427760532163,0.2732312961117544,Male,No,0,Graduate,No,1.0,Rural,N
-0.4484649733787479,0.15792599428812537,-0.6036732364106927,0.2732312961117544,Male,Yes,3+,Graduate,No,1.0,Rural,Y
0.015815807806995857,-0.5544873301529852,-0.484686569158866,0.2732312961117544,Female,Yes,0,Graduate,Yes,0.0,Rural,N
-0.48827451107392633,-0.3817707056485393,-0.18721990102929922,0.2732312961117544,Female,Yes,0,Graduate,No,1.0,Semiurban,Y
-0.2605574024471854,-0.5544873301529852,-0.35380123518185663,-2.5228356340985316,Female,No,0,Graduate,No,1.0,Urban,Y
0.47993276373473476,0.5286682140164806,0.2292334343520943,0.2732312961117544,Male,Yes,2,Graduate,No,1.0,Rural,Y
-0.2504002364508847,-0.5544873301529852,-0.9368359047158076,0.2732312961117544,Male,Yes,1,Graduate,No,1.0,Urban,N
-0.3937473372051281,0.015306524152771011,-0.5441799027847793,2.1372759162519452,Male,Yes,0,Not Graduate,No,0.0,Urban,N
-0.03873800310861906,0.5286682140164806,0.6456867697334878,0.2732312961117544,Male,Yes,3+,Graduate,No,1.0,Semiurban,Y
-0.11147641766277228,-0.5544873301529852,-0.7702545705632501,0.2732312961117544,Female,No,1,Graduate,No,1.0,Semiurban,N
-0.06609682119542894,0.6996747729317736,1.074038771840064,0.2732312961117544,Male,Yes,2,Graduate,No,1.0,Semiurban,Y
-0.10705313569664134,0.24342927374577186,-0.18721990102929922,0.2732312961117544,Male,Yes,0,Graduate,No,1.0,Urban,Y
-0.39161760885106506,0.4828384562271821,-0.6036732364106927,-0.6587910139583409,Male,Yes,0,Graduate,No,1.0,Urban,Y
0.23239279888940703,-0.5544873301529852,-0.05633456705228982,0.2732312961117544,Male,No,0,Graduate,Yes,1.0,Rural,Y
0.13311469253846817,-0.5544873301529852,-0.1515239008537512,0.2732312961117544,Male,No,0,Not Graduate,No,1.0,Rural,N
-0.4756599662075529,-0.5544873301529852,-0.59177456968551,2.1372759162519452,Male,No,0,Graduate,No,1.0,Semiurban,N
-0.04578248920282759,-0.5544873301529852,-0.25861190138039525,0.2732312961117544,Male,No,0,Graduate,No,0.0,Rural,N
0.15097164566099677,-0.5544873301529852,0.34822010160392103,0.2732312961117544,Male,Yes,1,Graduate,No,1.0,Semiurban,Y
2.3470492292160055,1.2465537483428806,5.0481934580510766,0.2732312961117544,Male,Yes,0,Graduate,No,1.0,Rural,N
1.6964991296787477,-0.5544873301529852,-1.0796199054179996,0.2732312961117544,Female,No,0,Graduate,Yes,1.0,Semiurban,Y
-0.03578914846453177,-0.5544873301529852,0.11024676710026758,0.2732312961117544,Male,Yes,2,Graduate,No,1.0,Semiurban,Y
0.6421197691595358,2.1381819465272183,2.787446780266369,-0.6587910139583409,Male,Yes,2,Graduate,Yes,1.0,Rural,Y
-0.38359017120882744,0.12509273497638912,-0.41329456880777,-2.5228356340985316,Male,No,1,Graduate,No,0.0,Urban,N
-0.4324100980942726,-0.055490191238160284,-0.42519323553295263,0.2732312961117544,Female,No,0,Graduate,No,1.0,Urban,Y
-0.09607684341031641,-0.23880922239535438,-0.3062065682811259,-2.5228356340985316,Male,Yes,0,Graduate,No,1.0,Urban,Y
0.5482478963227571,1.1542102065286222,-0.18721990102929922,0.2732312961117544,Male,Yes,3+,Graduate,No,1.0,Rural,Y
-0.17913624921877516,-0.5544873301529852,-0.18721990102929922,0.2732312961117544,Male,Yes,0,Graduate,No,1.0,Semiurban,Y
-0.3824433944027935,-0.5544873301529852,-0.8892412378150768,2.1372759162519452,Male,No,0,Graduate,No,1.0,Urban,N
-0.002041145315532749,-0.5544873301529852,-0.18721990102929922,0.2732312961117544,Male,Yes,2,Graduate,No,1.0,Urban,Y
-0.3391935262895132,0.30054546442347974,-0.21101723447966456,0.2732312961117544,Male,Yes,0,Graduate,No,1.0,Semiurban,Y
0.08806274658713453,0.8929121845060546,1.7879587753510242,0.2732312961117544,Male,No,0,Graduate,No,1.0,Semiurban,Y
0.09772843680942066,-0.5544873301529852,0.12214543382545026,0.2732312961117544,Female,No,0,Graduate,No,1.0,Urban,Y
0.2889125129010801,-0.5544873301529852,-0.21101723447966456,0.2732312961117544,Male,No,0,Graduate,Yes,1.0,Urban,Y
-0.13719698316953366,-0.5544873301529852,-0.5441799027847793,0.2732312961117544,Male,Yes,2,Graduate,No,1.0,Urban,N
-0.28447589011589347,-0.5544873301529852,-0.3894972353574046,-2.5228356340985316,Male,No,1,Graduate,No,1.0,Urban,Y
-0.5008890559402998,-0.007266341624047663,-0.16342256757893386,0.2732312961117544,Male,No,0,Not Graduate,No,1.0,Semiurban,Y
-0.39210908462507965,0.5180658073637324,-0.1991185677544819,0.2732312961117544,Male,Yes,0,Not Graduate,No,0.0,Urban,N
-0.5030187842943628,0.27215837564354106,-0.11582790067820319,0.2732312961117544,Male,Yes,0,Graduate,No,1.0,Urban,Y
0.01384990471093766,-0.5544873301529852,-0.24671323465521258,0.2732312961117544,Male,Yes,0,Graduate,No,1.0,Rural,Y
0.6165630289107793,-0.5544873301529852,0.46720676885574774,0.2732312961117544,Male,No,3+,Graduate,No,1.0,Rural,Y
0.6717721408584136,-0.5544873301529852,1.5380867741221882,0.2732312961117544,Male,Yes,3+,Graduate,No,1.0,Rural,Y
-0.4620624697931504,0.16887041405870412,-0.3062065682811259,0.2732312961117544,Male,Yes,0,Graduate,No,1.0,Urban,Y
-0.5587193720160116,0.0012839863217169861,-0.3894972353574046,-2.5228356340985316,Male,Yes,2,Not Graduate,No,1.0,Semiurban,Y
-0.3773648114046432,-0.07566896519016486,-0.3894972353574046,0.2732312961117544,Male,Yes,2,Graduate,No,1.0,Urban,Y
-0.34853156599578966,-0.3889529811229816,-0.12772656740338584,0.2732312961117544,Male,Yes,2,Graduate,No,1.0,Semiurban,Y
-0.3642587907642552,-0.5544873301529852,-0.8892412378150768,0.2732312961117544,Female,No,0,Graduate,No,0.0,Urban,N
-0.3883411036909681,-0.055490191238160284,-0.6036732364106927,0.2732312961117544,Male,Yes,0,Graduate,No,1.0,Urban,Y
-0.2459769544847538,0.015306524152771011,-0.4370919022581353,0.2732312961117544,Male,No,0,Not Graduate,No,1.0,Rural,Y
-0.6394852242124025,0.061136281942069534,-0.5084839026092314,0.2732312961117544,Female,No,0,Graduate,No,0.0,Semiurban,N
-0.4119319408436664,-0.5544873301529852,-1.1986065726698263,-2.5228356340985316,Male,Yes,2,Not Graduate,No,0.0,Urban,N
-0.4338845254163163,-0.5544873301529852,-0.9606332381661729,-0.6587910139583409,Male,No,0,Not Graduate,No,1.0,Rural,N
-0.4756599662075529,6.285775026458735,-0.5084839026092314,0.2732312961117544,Male,No,0,Graduate,No,1.0,Semiurban,Y
-0.5636341297561571,-0.5544873301529852,-1.103417238868365,0.2732312961117544,Female,No,0,Not Graduate,No,1.0,Semiurban,Y
0.3338006335944089,-0.5544873301529852,0.5742947693823918,0.2732312961117544,Female,No,0,Graduate,Yes,1.0,Rural,N
-0.14030966307162582,-0.5544873301529852,-0.36569990190703927,0.2732312961117544,Female,No,0,Graduate,No,1.0,Semiurban,Y
-0.5302137771231679,0.2663441526404211,-0.36569990190703927,0.2732312961117544,Male,Yes,0,Not Graduate,No,1.0,Urban,Y
-0.5226778152549447,-0.5544873301529852,-0.9487345714409902,0.2732312961117544,Female,No,0,Not Graduate,No,1.0,Rural,Y
0.4745265302205747,-0.5544873301529852,0.07455076692471957,-0.6587910139583409,Male,Yes,1,Graduate,No,0.0,Semiurban,N
12.38462278717314,-0.5544873301529852,2.5494734457627155,0.2732312961117544,Male,Yes,3+,Graduate,No,0.0,Rural,N
-0.25171083851492354,-0.5544873301529852,-0.9963292383417209,0.2732312961117544,Female,No,1,Not Graduate,Yes,1.0,Semiurban,N
0.13966770285866215,-0.5544873301529852,0.16974010072618095,0.2732312961117544,Male,Yes,0,Graduate,No,1.0,Urban,Y
0.11345566157788621,-0.5544873301529852,0.8598627707867759,0.2732312961117544,Male,Yes,0,Not Graduate,No,0.0,Rural,N
-0.5161248049347508,0.14082533839659606,-0.42519323553295263,0.2732312961117544,Male,Yes,0,Not Graduate,No,1.0,Rural,Y
-0.5331626317672551,0.5526091322646216,0.38391610177946905,0.2732312961117544,Female,Yes,0,Not Graduate,No,0.0,Semiurban,N
-0.3945664634951524,-0.5544873301529852,-1.0201265717920862,0.2732312961117544,Female,No,0,Graduate,No,1.0,Urban,Y
-0.45927744040706797,-0.5544873301529852,0.16974010072618095,0.2732312961117544,Female,No,1,Graduate,No,1.0,Urban,N
-0.6231026984119176,6.285775026458735,1.109734772015612,0.2732312961117544,Male,Yes,2,Graduate,Yes,1.0,Urban,N
-0.717302221764706,0.3939150455912297,-0.4013959020825873,0.2732312961117544,Male,Yes,0,Graduate,No,1.0,Rural,Y
-0.35344632373593515,-0.0698547421870449,-0.09203056722783784,0.2732312961117544,Male,Yes,0,Graduate,No,1.0,Semiurban,Y
0.06971431769059137,-0.5544873301529852,-0.09203056722783784,0.2732312961117544,Male,Yes,0,Graduate,No,1.0,Rural,Y
-0.439618409446486,-0.5544873301529852,-0.7821532372884328,0.2732312961117544,Female,No,0,Not Graduate,No,0.0,Urban,N
-0.5870611416508507,0.03343321939779207,-0.5441799027847793,0.2732312961117544,Male,Yes,0,Graduate,No,1.0,Urban,Y
0.30251000931548266,0.015648537270601597,-0.42519323553295263,0.2732312961117544,Male,Yes,1,Graduate,No,0.0,Urban,N
